lib_name,date,행정동,ylabel
고덕평생학습관,201903,고덕2동,30196.0
고덕평생학습관,201904,고덕2동,29640.0
고덕평생학습관,201905,고덕2동,22145.0
고덕평생학습관,201906,고덕2동,27719.0
고덕평생학습관,201907,고덕2동,35366.0
고덕평생학습관,201908,고덕2동,35182.0
고덕평생학습관,201909,고덕2동,30653.0
고덕평생학습관,201910,고덕2동,22426.0
고덕평생학습관,201911,고덕2동,35396.0
고덕평생학습관,201912,고덕2동,32171.0
고덕평생학습관,202001,고덕2동,43610.0
고덕평생학습관,202002,고덕2동,24673.0
고덕평생학습관,202003,고덕2동,2432.0
고덕평생학습관,202004,고덕2동,8772.0
고덕평생학습관,202005,고덕2동,21238.0
고덕평생학습관,202006,고덕2동,3756.0
고덕평생학습관,202007,고덕2동,29051.0
고덕평생학습관,202008,고덕2동,13532.0
고덕평생학습관,202009,고덕2동,12474.0
고덕평생학습관,202010,고덕2동,34079.0
고덕평생학습관,202011,고덕2동,34359.0
고덕평생학습관,202012,고덕2동,7975.0
고덕평생학습관,202101,고덕2동,21997.0
고덕평생학습관,202102,고덕2동,31410.0
고덕평생학습관,202103,고덕2동,24469.0
고덕평생학습관,202104,고덕2동,0.0
고덕평생학습관,202105,고덕2동,0.0
고덕평생학습관,202106,고덕2동,0.0
고덕평생학습관,202107,고덕2동,0.0
고척도서관,201902,고척2동,31234.0
고척도서관,201903,고척2동,35622.0
고척도서관,201904,고척2동,33259.0
고척도서관,201905,고척2동,24773.0
고척도서관,201906,고척2동,33169.0
고척도서관,201907,고척2동,39113.0
고척도서관,201908,고척2동,37749.0
고척도서관,201909,고척2동,33336.0
고척도서관,201910,고척2동,23625.0
고척도서관,201911,고척2동,41468.0
고척도서관,201912,고척2동,32335.0
고척도서관,202001,고척2동,35193.0
고척도서관,202002,고척2동,22769.0
고척도서관,202003,고척2동,8566.0
고척도서관,202004,고척2동,17421.0
고척도서관,202005,고척2동,18419.0
고척도서관,202006,고척2동,5386.0
고척도서관,202007,고척2동,23797.0
고척도서관,202008,고척2동,11356.0
고척도서관,202009,고척2동,11073.0
고척도서관,202010,고척2동,26694.0
고척도서관,202011,고척2동,33218.0
고척도서관,202012,고척2동,6741.0
고척도서관,202101,고척2동,19918.0
고척도서관,202102,고척2동,21302.0
고척도서관,202103,고척2동,17780.0
고척도서관,202104,고척2동,0.0
고척도서관,202105,고척2동,0.0
고척도서관,202106,고척2동,0.0
고척도서관,202107,고척2동,0.0
관악중앙도서관,202004,대학동,6457.0
관악중앙도서관,202005,대학동,4312.0
관악중앙도서관,202006,대학동,4896.0
관악중앙도서관,202007,대학동,8500.0
관악중앙도서관,202008,대학동,-34546.0
관악중앙도서관,202009,대학동,5224.0
관악중앙도서관,202010,대학동,10169.0
관악중앙도서관,202011,대학동,12653.0
관악중앙도서관,202012,대학동,10284.0
관악중앙도서관,202101,대학동,3577.0
관악중앙도서관,202102,대학동,19493.0
관악중앙도서관,202103,대학동,13970.0
관악중앙도서관,202104,대학동,12375.0
관악중앙도서관,202105,대학동,13049.0
관악중앙도서관,202106,대학동,12515.0
관악중앙도서관,202107,대학동,18151.0
광진정보도서관,201902,광장동,34666.0
광진정보도서관,201903,광장동,41022.0
광진정보도서관,201904,광장동,37156.0
광진정보도서관,201906,광장동,66416.0
광진정보도서관,201908,광장동,91229.0
광진정보도서관,201909,광장동,44324.0
광진정보도서관,201910,광장동,26276.0
광진정보도서관,201911,광장동,47703.0
광진정보도서관,201912,광장동,64592.0
광진정보도서관,202001,광장동,38071.0
광진정보도서관,202002,광장동,27219.0
광진정보도서관,202003,광장동,780.0
광진정보도서관,202005,광장동,28269.0
광진정보도서관,202006,광장동,3769.0
광진정보도서관,202007,광장동,17237.0
광진정보도서관,202008,광장동,10743.0
광진정보도서관,202009,광장동,18035.0
광진정보도서관,202010,광장동,29647.0
광진정보도서관,202011,광장동,33421.0
광진정보도서관,202012,광장동,92657.0
광진정보도서관,202101,광장동,13415.0
광진정보도서관,202102,광장동,29699.0
광진정보도서관,202103,광장동,54271.0
광진정보도서관,202104,광장동,16461.0
광진정보도서관,202105,광장동,14994.0
광진정보도서관,202106,광장동,25880.0
광진정보도서관,202107,광장동,21035.0
구로기적의도서관,202010,신도림동,199.0
구로기적의도서관,202011,신도림동,63619.0
구로기적의도서관,202012,신도림동,1460.0
구로기적의도서관,202101,신도림동,3253.0
구로기적의도서관,202102,신도림동,7999.0
구로기적의도서관,202103,신도림동,7525.0
구로기적의도서관,202104,신도림동,10890.0
구로기적의도서관,202105,신도림동,7771.0
구로기적의도서관,202106,신도림동,8455.0
구로기적의도서관,202107,신도림동,11950.0
구로꿈나무어린이도서관,202010,구로4동,78.0
구로꿈나무어린이도서관,202011,구로4동,984937.0
구로꿈나무어린이도서관,202012,구로4동,755.0
구로꿈나무어린이도서관,202101,구로4동,1118.0
구로꿈나무어린이도서관,202102,구로4동,1430.0
구로꿈나무어린이도서관,202103,구로4동,1219.0
구로꿈나무어린이도서관,202104,구로4동,2142.0
구로꿈나무어린이도서관,202105,구로4동,1572.0
구로꿈나무어린이도서관,202106,구로4동,1252.0
구로꿈나무어린이도서관,202107,구로4동,1874.0
구로도서관,201902,구로5동,24244.0
구로도서관,201903,구로5동,28307.0
구로도서관,201904,구로5동,26721.0
구로도서관,201906,구로5동,45789.0
구로도서관,201907,구로5동,30396.0
구로도서관,201908,구로5동,29135.0
구로도서관,201909,구로5동,24982.0
구로도서관,201910,구로5동,18194.0
구로도서관,201911,구로5동,28329.0
구로도서관,201912,구로5동,24502.0
구로도서관,202001,구로5동,27021.0
구로도서관,202002,구로5동,11286.0
구로도서관,202003,구로5동,645.0
구로도서관,202004,구로5동,14722.0
구로도서관,202005,구로5동,7428.0
구로도서관,202006,구로5동,1331.0
구로도서관,202007,구로5동,18544.0
구로도서관,202008,구로5동,8709.0
구로도서관,202009,구로5동,6006.0
구로도서관,202010,구로5동,23392.0
구로도서관,202011,구로5동,21828.0
구로도서관,202012,구로5동,4465.0
구로도서관,202101,구로5동,13074.0
구로도서관,202102,구로5동,19125.0
구로도서관,202103,구로5동,13650.0
구로도서관,202104,구로5동,0.0
구로도서관,202105,구로5동,0.0
구로도서관,202106,구로5동,0.0
구로도서관,202107,구로5동,0.0
구립김영삼도서관,202106,상도1동,12670.0
구립김영삼도서관,202107,상도1동,8660.0
구립상림도서관,202105,진관동,2.0
구립상림도서관,202106,진관동,4953.0
구립상림도서관,202107,진관동,6990.0
구의제3동도서관,201902,구의3동,6444.0
구의제3동도서관,201903,구의3동,7978.0
구의제3동도서관,201904,구의3동,7633.0
구의제3동도서관,201905,구의3동,6071.0
구의제3동도서관,201906,구의3동,7927.0
구의제3동도서관,201907,구의3동,8612.0
구의제3동도서관,201908,구의3동,8697.0
구의제3동도서관,201909,구의3동,7905.0
구의제3동도서관,201910,구의3동,5582.0
구의제3동도서관,201911,구의3동,9065.0
구의제3동도서관,201912,구의3동,7783.0
구의제3동도서관,202001,구의3동,7675.0
구의제3동도서관,202002,구의3동,5593.0
구의제3동도서관,202003,구의3동,164.0
구의제3동도서관,202004,구의3동,2519.0
구의제3동도서관,202005,구의3동,4075.0
구의제3동도서관,202006,구의3동,557.0
구의제3동도서관,202007,구의3동,3012.0
구의제3동도서관,202008,구의3동,2599.0
구의제3동도서관,202009,구의3동,2604.0
구의제3동도서관,202010,구의3동,6456.0
구의제3동도서관,202011,구의3동,7111.0
구의제3동도서관,202012,구의3동,1936.0
구의제3동도서관,202101,구의3동,3612.0
구의제3동도서관,202102,구의3동,5783.0
구의제3동도서관,202103,구의3동,6563.0
구의제3동도서관,202104,구의3동,8411.0
구의제3동도서관,202105,구의3동,6831.0
구의제3동도서관,202106,구의3동,6987.0
구의제3동도서관,202107,구의3동,9760.0
궁동어린이도서관,202010,오류2동,188.0
궁동어린이도서관,202011,오류2동,118080.0
궁동어린이도서관,202012,오류2동,1072.0
궁동어린이도서관,202101,오류2동,1597.0
궁동어린이도서관,202102,오류2동,3041.0
궁동어린이도서관,202103,오류2동,2601.0
궁동어린이도서관,202104,오류2동,4786.0
궁동어린이도서관,202105,오류2동,2937.0
궁동어린이도서관,202106,오류2동,3076.0
궁동어린이도서관,202107,오류2동,4614.0
글마루한옥어린이도서관,202010,개봉1동,155.0
글마루한옥어린이도서관,202011,개봉1동,512218.0
글마루한옥어린이도서관,202012,개봉1동,734.0
글마루한옥어린이도서관,202101,개봉1동,1178.0
글마루한옥어린이도서관,202102,개봉1동,1434.0
글마루한옥어린이도서관,202103,개봉1동,1514.0
글마루한옥어린이도서관,202104,개봉1동,2725.0
글마루한옥어린이도서관,202105,개봉1동,1461.0
글마루한옥어린이도서관,202106,개봉1동,840.0
글마루한옥어린이도서관,202107,개봉1동,875.0
글빛도서관,202106,길음1동,13150.0
글빛도서관,202107,길음1동,17110.0
글빛정보도서관,201902,청림동,5572.0
글빛정보도서관,201903,청림동,5823.0
글빛정보도서관,201904,청림동,5613.0
글빛정보도서관,201905,청림동,4112.0
글빛정보도서관,201906,청림동,5931.0
글빛정보도서관,201907,청림동,6681.0
글빛정보도서관,201908,청림동,6312.0
글빛정보도서관,201909,청림동,9449.0
글빛정보도서관,201910,청림동,4652.0
글빛정보도서관,201911,청림동,7356.0
글빛정보도서관,201912,청림동,6028.0
글빛정보도서관,202001,청림동,6140.0
글빛정보도서관,202002,청림동,982.0
글빛정보도서관,202003,청림동,408.0
글빛정보도서관,202004,청림동,1246.0
글빛정보도서관,202005,청림동,1416.0
글빛정보도서관,202006,청림동,850.0
글빛정보도서관,202007,청림동,1469.0
글빛정보도서관,202008,청림동,-4167.0
글빛정보도서관,202009,청림동,765.0
글빛정보도서관,202010,청림동,3570.0
글빛정보도서관,202011,청림동,5509.0
글빛정보도서관,202012,청림동,4024.0
글빛정보도서관,202101,청림동,875.0
글빛정보도서관,202102,청림동,7881.0
글빛정보도서관,202103,청림동,6237.0
글빛정보도서관,202104,청림동,5058.0
글빛정보도서관,202105,청림동,5205.0
글빛정보도서관,202106,청림동,5134.0
글빛정보도서관,202107,청림동,7545.0
금천구립가산도서관,201911,가산동,6438.0
금천구립가산도서관,201912,가산동,7225.0
금천구립가산도서관,202001,가산동,6007.0
금천구립가산도서관,202002,가산동,4767.0
금천구립가산도서관,202003,가산동,954.0
금천구립가산도서관,202004,가산동,2567.0
금천구립가산도서관,202005,가산동,2085.0
금천구립가산도서관,202006,가산동,1127.0
금천구립가산도서관,202007,가산동,2894.0
금천구립가산도서관,202008,가산동,1752.0
금천구립가산도서관,202009,가산동,2069.0
금천구립가산도서관,202010,가산동,4024.0
금천구립가산도서관,202011,가산동,4914.0
금천구립가산도서관,202012,가산동,1956.0
금천구립가산도서관,202101,가산동,7357.0
금천구립가산도서관,202102,가산동,5033.0
금천구립가산도서관,202103,가산동,4173.0
금천구립가산도서관,202104,가산동,5869.0
금천구립가산도서관,202105,가산동,5590.0
금천구립가산도서관,202106,가산동,3768.0
금천구립가산도서관,202107,가산동,6923.0
금천구립금나래도서관,201911,시흥1동,16756.0
금천구립금나래도서관,201912,시흥1동,12678.0
금천구립금나래도서관,202001,시흥1동,11933.0
금천구립금나래도서관,202002,시흥1동,15808.0
금천구립금나래도서관,202003,시흥1동,13998.0
금천구립금나래도서관,202004,시흥1동,9153.0
금천구립금나래도서관,202005,시흥1동,4258.0
금천구립금나래도서관,202006,시흥1동,3781.0
금천구립금나래도서관,202007,시흥1동,7863.0
금천구립금나래도서관,202008,시흥1동,3394.0
금천구립금나래도서관,202009,시흥1동,10022.0
금천구립금나래도서관,202010,시흥1동,8093.0
금천구립금나래도서관,202011,시흥1동,25641.0
금천구립금나래도서관,202012,시흥1동,8370.0
금천구립금나래도서관,202101,시흥1동,10059.0
금천구립금나래도서관,202102,시흥1동,9011.0
금천구립금나래도서관,202103,시흥1동,7914.0
금천구립금나래도서관,202104,시흥1동,9453.0
금천구립금나래도서관,202105,시흥1동,9788.0
금천구립금나래도서관,202106,시흥1동,9765.0
금천구립금나래도서관,202107,시흥1동,11676.0
금천구립독산도서관,201911,독산4동,486.0
금천구립독산도서관,201912,독산4동,429.0
금천구립독산도서관,202001,독산4동,553.0
금천구립독산도서관,202002,독산4동,621.0
금천구립독산도서관,202003,독산4동,289.0
금천구립독산도서관,202004,독산4동,157.0
금천구립독산도서관,202005,독산4동,139.0
금천구립독산도서관,202006,독산4동,810.0
금천구립독산도서관,202007,독산4동,959.0
금천구립독산도서관,202008,독산4동,2002.0
금천구립독산도서관,202009,독산4동,3305.0
금천구립독산도서관,202010,독산4동,6152.0
금천구립독산도서관,202011,독산4동,10529.0
금천구립독산도서관,202012,독산4동,1740.0
금천구립독산도서관,202101,독산4동,3930.0
금천구립독산도서관,202102,독산4동,5438.0
금천구립독산도서관,202103,독산4동,5336.0
금천구립독산도서관,202104,독산4동,6770.0
금천구립독산도서관,202105,독산4동,6034.0
금천구립독산도서관,202106,독산4동,5306.0
금천구립독산도서관,202107,독산4동,7403.0
금천구립시흥도서관,201911,시흥5동,14316.0
금천구립시흥도서관,201912,시흥5동,11139.0
금천구립시흥도서관,202001,시흥5동,12436.0
금천구립시흥도서관,202002,시흥5동,8123.0
금천구립시흥도서관,202003,시흥5동,2369.0
금천구립시흥도서관,202004,시흥5동,6316.0
금천구립시흥도서관,202005,시흥5동,4816.0
금천구립시흥도서관,202006,시흥5동,1803.0
금천구립시흥도서관,202007,시흥5동,5892.0
금천구립시흥도서관,202008,시흥5동,3797.0
금천구립시흥도서관,202009,시흥5동,6388.0
금천구립시흥도서관,202010,시흥5동,9984.0
금천구립시흥도서관,202011,시흥5동,11777.0
금천구립시흥도서관,202012,시흥5동,4291.0
금천구립시흥도서관,202101,시흥5동,8005.0
금천구립시흥도서관,202102,시흥5동,9958.0
금천구립시흥도서관,202103,시흥5동,9325.0
금천구립시흥도서관,202104,시흥5동,11429.0
금천구립시흥도서관,202105,시흥5동,9559.0
금천구립시흥도서관,202106,시흥5동,9813.0
금천구립시흥도서관,202107,시흥5동,12189.0
꿈마을도서관,202010,구로3동,185.0
꿈마을도서관,202011,구로3동,394359.0
꿈마을도서관,202012,구로3동,636.0
꿈마을도서관,202101,구로3동,789.0
꿈마을도서관,202102,구로3동,1710.0
꿈마을도서관,202103,구로3동,1382.0
꿈마을도서관,202104,구로3동,1949.0
꿈마을도서관,202105,구로3동,1448.0
꿈마을도서관,202106,구로3동,1672.0
꿈마을도서관,202107,구로3동,2110.0
남가좌새롬어린이도서관,202010,남가좌2동,3932.0
남가좌새롬어린이도서관,202011,남가좌2동,50351.0
남가좌새롬어린이도서관,202012,남가좌2동,967.0
남가좌새롬어린이도서관,202101,남가좌2동,3844.0
남가좌새롬어린이도서관,202102,남가좌2동,5808.0
남가좌새롬어린이도서관,202103,남가좌2동,5751.0
남가좌새롬어린이도서관,202104,남가좌2동,7850.0
남가좌새롬어린이도서관,202105,남가좌2동,6209.0
남가좌새롬어린이도서관,202106,남가좌2동,7194.0
남가좌새롬어린이도서관,202107,남가좌2동,8731.0
남산도서관,201902,후암동,19734.0
남산도서관,201903,후암동,22206.0
남산도서관,201904,후암동,24466.0
남산도서관,201905,후암동,6158.0
남산도서관,201906,후암동,19969.0
남산도서관,201907,후암동,22956.0
남산도서관,201908,후암동,22979.0
남산도서관,201909,후암동,22035.0
남산도서관,201910,후암동,15640.0
남산도서관,201911,후암동,24904.0
남산도서관,201912,후암동,20404.0
남산도서관,202001,후암동,20099.0
남산도서관,202002,후암동,10595.0
남산도서관,202003,후암동,3778.0
남산도서관,202004,후암동,11184.0
남산도서관,202005,후암동,11913.0
남산도서관,202006,후암동,5261.0
남산도서관,202007,후암동,19040.0
남산도서관,202008,후암동,6696.0
남산도서관,202009,후암동,10009.0
남산도서관,202010,후암동,23758.0
남산도서관,202012,후암동,26577.0
남산도서관,202101,후암동,13609.0
남산도서관,202102,후암동,17344.0
남산도서관,202103,후암동,12249.0
남산도서관,202104,후암동,0.0
남산도서관,202105,후암동,0.0
남산도서관,202106,후암동,0.0
남산도서관,202107,후암동,0.0
내를건너서숲으로도서관,201902,신사2동,4393.0
내를건너서숲으로도서관,201903,신사2동,5128.0
내를건너서숲으로도서관,201904,신사2동,5768.0
내를건너서숲으로도서관,201905,신사2동,4320.0
내를건너서숲으로도서관,201906,신사2동,6585.0
내를건너서숲으로도서관,201907,신사2동,8028.0
내를건너서숲으로도서관,201908,신사2동,7978.0
내를건너서숲으로도서관,201909,신사2동,5682.0
내를건너서숲으로도서관,201910,신사2동,4940.0
내를건너서숲으로도서관,201911,신사2동,8306.0
내를건너서숲으로도서관,201912,신사2동,7277.0
내를건너서숲으로도서관,202001,신사2동,7672.0
내를건너서숲으로도서관,202002,신사2동,3214.0
내를건너서숲으로도서관,202003,신사2동,204.0
내를건너서숲으로도서관,202004,신사2동,2504.0
내를건너서숲으로도서관,202005,신사2동,3634.0
내를건너서숲으로도서관,202006,신사2동,2066.0
내를건너서숲으로도서관,202007,신사2동,3945.0
내를건너서숲으로도서관,202008,신사2동,2830.0
내를건너서숲으로도서관,202009,신사2동,3751.0
내를건너서숲으로도서관,202010,신사2동,6236.0
내를건너서숲으로도서관,202011,신사2동,7217.0
내를건너서숲으로도서관,202012,신사2동,1793.0
내를건너서숲으로도서관,202101,신사2동,6517.0
내를건너서숲으로도서관,202102,신사2동,6842.0
내를건너서숲으로도서관,202103,신사2동,8260.0
내를건너서숲으로도서관,202104,신사2동,9607.0
내를건너서숲으로도서관,202105,신사2동,8902.0
내를건너서숲으로도서관,202106,신사2동,8953.0
내를건너서숲으로도서관,202107,신사2동,11820.0
노원어린이도서관,201912,중계4동,1597.0
노원어린이도서관,202001,중계4동,10921.0
노원어린이도서관,202002,중계4동,0.0
노원어린이도서관,202003,중계4동,77.0
노원어린이도서관,202004,중계4동,9347.0
노원어린이도서관,202005,중계4동,11962.0
노원어린이도서관,202006,중계4동,14085.0
노원어린이도서관,202007,중계4동,13158.0
노원어린이도서관,202008,중계4동,4554.0
노원어린이도서관,202009,중계4동,5710.0
노원어린이도서관,202010,중계4동,8896.0
노원어린이도서관,202011,중계4동,12483.0
노원어린이도서관,202012,중계4동,5700.0
노원어린이도서관,202101,중계4동,3157.0
노원어린이도서관,202102,중계4동,0.0
노원어린이도서관,202103,중계4동,35180.0
노원어린이도서관,202104,중계4동,18901.0
노원어린이도서관,202105,중계4동,18078.0
노원어린이도서관,202106,중계4동,15566.0
노원어린이도서관,202107,중계4동,0.0
노원정보도서관,201911,상계10동,3242815.0
노원정보도서관,201912,상계10동,27212.0
노원정보도서관,202001,상계10동,28046.0
노원정보도서관,202002,상계10동,35.0
노원정보도서관,202003,상계10동,3.0
노원정보도서관,202004,상계10동,10310.0
노원정보도서관,202005,상계10동,12956.0
노원정보도서관,202006,상계10동,20752.0
노원정보도서관,202007,상계10동,23981.0
노원정보도서관,202008,상계10동,9322.0
노원정보도서관,202009,상계10동,9027.0
노원정보도서관,202010,상계10동,15775.0
노원정보도서관,202011,상계10동,23139.0
노원정보도서관,202012,상계10동,8270.0
노원정보도서관,202101,상계10동,4156.0
노원정보도서관,202102,상계10동,0.0
노원정보도서관,202103,상계10동,50453.0
노원정보도서관,202104,상계10동,26416.0
노원정보도서관,202105,상계10동,24793.0
노원정보도서관,202106,상계10동,21056.0
노원정보도서관,202107,상계10동,0.0
노원평생학습관,201902,중계2·3동,33471.0
노원평생학습관,201903,중계2·3동,37475.0
노원평생학습관,201904,중계2·3동,36485.0
노원평생학습관,201905,중계2·3동,29132.0
노원평생학습관,201906,중계2·3동,45227.0
노원평생학습관,201907,중계2·3동,12311.0
노원평생학습관,201908,중계2·3동,39802.0
노원평생학습관,201909,중계2·3동,35472.0
노원평생학습관,201910,중계2·3동,25947.0
노원평생학습관,201911,중계2·3동,41307.0
노원평생학습관,201912,중계2·3동,39413.0
노원평생학습관,202001,중계2·3동,48397.0
노원평생학습관,202002,중계2·3동,19981.0
노원평생학습관,202003,중계2·3동,2949.0
노원평생학습관,202004,중계2·3동,23616.0
노원평생학습관,202005,중계2·3동,24280.0
노원평생학습관,202006,중계2·3동,7613.0
노원평생학습관,202007,중계2·3동,34034.0
노원평생학습관,202008,중계2·3동,12443.0
노원평생학습관,202009,중계2·3동,11891.0
노원평생학습관,202010,중계2·3동,31335.0
노원평생학습관,202011,중계2·3동,30701.0
노원평생학습관,202012,중계2·3동,5958.0
노원평생학습관,202101,중계2·3동,22539.0
노원평생학습관,202102,중계2·3동,29286.0
노원평생학습관,202103,중계2·3동,22363.0
노원평생학습관,202104,중계2·3동,0.0
노원평생학습관,202105,중계2·3동,0.0
노원평생학습관,202106,중계2·3동,0.0
노원평생학습관,202107,중계2·3동,0.0
달빛마루도서관,201902,길음2동,7828.0
달빛마루도서관,201903,길음2동,10061.0
달빛마루도서관,201904,길음2동,9514.0
달빛마루도서관,201905,길음2동,6825.0
달빛마루도서관,201906,길음2동,8853.0
달빛마루도서관,201907,길음2동,10859.0
달빛마루도서관,201908,길음2동,12324.0
달빛마루도서관,201909,길음2동,7092.0
달빛마루도서관,201910,길음2동,6420.0
달빛마루도서관,201911,길음2동,9408.0
달빛마루도서관,201912,길음2동,8426.0
달빛마루도서관,202001,길음2동,10843.0
달빛마루도서관,202002,길음2동,3275.0
달빛마루도서관,202003,길음2동,776.0
달빛마루도서관,202004,길음2동,2413.0
달빛마루도서관,202005,길음2동,2676.0
달빛마루도서관,202006,길음2동,1872.0
달빛마루도서관,202007,길음2동,3838.0
달빛마루도서관,202008,길음2동,2314.0
달빛마루도서관,202009,길음2동,2194.0
달빛마루도서관,202010,길음2동,4766.0
달빛마루도서관,202011,길음2동,2983.0
달빛마루도서관,202012,길음2동,6480.0
달빛마루도서관,202101,길음2동,3706.0
달빛마루도서관,202102,길음2동,4299.0
달빛마루도서관,202103,길음2동,5406.0
달빛마루도서관,202104,길음2동,5058.0
달빛마루도서관,202105,길음2동,4221.0
달빛마루도서관,202106,길음2동,5215.0
달빛마루도서관,202107,길음2동,7139.0
대림도서관,202107,도림동,9272.0
대방어린이도서관,202010,대방동,7273.0
대방어린이도서관,202011,대방동,9016.0
대방어린이도서관,202012,대방동,482.0
대방어린이도서관,202101,대방동,0.0
대방어린이도서관,202102,대방동,0.0
대방어린이도서관,202103,대방동,0.0
대방어린이도서관,202104,대방동,42668.0
대방어린이도서관,202105,대방동,12395.0
대방어린이도서관,202106,대방동,12502.0
대방어린이도서관,202107,대방동,8010.0
도봉구립무수골도서관,201902,도봉1동,1637.0
도봉구립무수골도서관,201903,도봉1동,1885.0
도봉구립무수골도서관,201904,도봉1동,1777.0
도봉구립무수골도서관,201905,도봉1동,1284.0
도봉구립무수골도서관,201906,도봉1동,862.0
도봉구립무수골도서관,201907,도봉1동,2780.0
도봉구립무수골도서관,201908,도봉1동,309.0
도봉구립무수골도서관,201909,도봉1동,1402.0
도봉구립무수골도서관,201910,도봉1동,1047.0
도봉구립무수골도서관,201911,도봉1동,1184.0
도봉구립무수골도서관,201912,도봉1동,1252.0
도봉구립무수골도서관,202001,도봉1동,1489.0
도봉구립무수골도서관,202002,도봉1동,482.0
도봉구립무수골도서관,202003,도봉1동,80.0
도봉구립무수골도서관,202004,도봉1동,138.0
도봉구립무수골도서관,202005,도봉1동,112.0
도봉구립무수골도서관,202006,도봉1동,289.0
도봉구립무수골도서관,202007,도봉1동,230.0
도봉구립무수골도서관,202008,도봉1동,306.0
도봉구립무수골도서관,202009,도봉1동,36.0
도봉구립무수골도서관,202010,도봉1동,446.0
도봉구립무수골도서관,202011,도봉1동,714.0
도봉구립무수골도서관,202012,도봉1동,112.0
도봉구립무수골도서관,202101,도봉1동,18.0
도봉구립무수골도서관,202102,도봉1동,18.0
도봉구립무수골도서관,202103,도봉1동,649.0
도봉구립무수골도서관,202104,도봉1동,1092.0
도봉구립무수골도서관,202105,도봉1동,619.0
도봉구립무수골도서관,202106,도봉1동,935.0
도봉구립무수골도서관,202107,도봉1동,1090.0
도봉구립학마을도서관,201902,방학3동,7714.0
도봉구립학마을도서관,201903,방학3동,8415.0
도봉구립학마을도서관,201904,방학3동,8276.0
도봉구립학마을도서관,201905,방학3동,6246.0
도봉구립학마을도서관,201906,방학3동,3816.0
도봉구립학마을도서관,201907,방학3동,12969.0
도봉구립학마을도서관,201908,방학3동,9365.0
도봉구립학마을도서관,201909,방학3동,7796.0
도봉구립학마을도서관,201910,방학3동,5661.0
도봉구립학마을도서관,201911,방학3동,7891.0
도봉구립학마을도서관,201912,방학3동,7141.0
도봉구립학마을도서관,202001,방학3동,8660.0
도봉구립학마을도서관,202002,방학3동,1865.0
도봉구립학마을도서관,202003,방학3동,1301.0
도봉구립학마을도서관,202004,방학3동,3650.0
도봉구립학마을도서관,202005,방학3동,4688.0
도봉구립학마을도서관,202006,방학3동,1138.0
도봉구립학마을도서관,202007,방학3동,3952.0
도봉구립학마을도서관,202008,방학3동,2843.0
도봉구립학마을도서관,202009,방학3동,2643.0
도봉구립학마을도서관,202010,방학3동,6060.0
도봉구립학마을도서관,202011,방학3동,6674.0
도봉구립학마을도서관,202012,방학3동,3127.0
도봉구립학마을도서관,202101,방학3동,5868.0
도봉구립학마을도서관,202102,방학3동,7369.0
도봉구립학마을도서관,202103,방학3동,8734.0
도봉구립학마을도서관,202104,방학3동,7916.0
도봉구립학마을도서관,202105,방학3동,6332.0
도봉구립학마을도서관,202106,방학3동,7795.0
도봉구립학마을도서관,202107,방학3동,9875.0
도봉기적의도서관,201902,방학1동,5703.0
도봉기적의도서관,201903,방학1동,7031.0
도봉기적의도서관,201904,방학1동,6194.0
도봉기적의도서관,201905,방학1동,4656.0
도봉기적의도서관,201906,방학1동,2828.0
도봉기적의도서관,201907,방학1동,10572.0
도봉기적의도서관,201908,방학1동,8400.0
도봉기적의도서관,201909,방학1동,6600.0
도봉기적의도서관,201910,방학1동,5298.0
도봉기적의도서관,201911,방학1동,8111.0
도봉기적의도서관,201912,방학1동,6952.0
도봉기적의도서관,202001,방학1동,7152.0
도봉기적의도서관,202002,방학1동,1089.0
도봉기적의도서관,202003,방학1동,580.0
도봉기적의도서관,202004,방학1동,2581.0
도봉기적의도서관,202005,방학1동,3222.0
도봉기적의도서관,202006,방학1동,975.0
도봉기적의도서관,202007,방학1동,3458.0
도봉기적의도서관,202008,방학1동,2410.0
도봉기적의도서관,202009,방학1동,2413.0
도봉기적의도서관,202010,방학1동,5038.0
도봉기적의도서관,202011,방학1동,5013.0
도봉기적의도서관,202012,방학1동,2480.0
도봉기적의도서관,202101,방학1동,2944.0
도봉기적의도서관,202102,방학1동,3706.0
도봉기적의도서관,202103,방학1동,5431.0
도봉기적의도서관,202104,방학1동,5560.0
도봉기적의도서관,202105,방학1동,4879.0
도봉기적의도서관,202106,방학1동,5029.0
도봉기적의도서관,202107,방학1동,7382.0
도봉도서관,201902,쌍문1동,23279.0
도봉도서관,201903,쌍문1동,24767.0
도봉도서관,201904,쌍문1동,23977.0
도봉도서관,201905,쌍문1동,18225.0
도봉도서관,201906,쌍문1동,23487.0
도봉도서관,201907,쌍문1동,28325.0
도봉도서관,201908,쌍문1동,27505.0
도봉도서관,201909,쌍문1동,24965.0
도봉도서관,201910,쌍문1동,16252.0
도봉도서관,201911,쌍문1동,25511.0
도봉도서관,201912,쌍문1동,24865.0
도봉도서관,202001,쌍문1동,28235.0
도봉도서관,202002,쌍문1동,13376.0
도봉도서관,202003,쌍문1동,1369.0
도봉도서관,202004,쌍문1동,11650.0
도봉도서관,202005,쌍문1동,7038.0
도봉도서관,202006,쌍문1동,2712.0
도봉도서관,202007,쌍문1동,19512.0
도봉도서관,202008,쌍문1동,8177.0
도봉도서관,202009,쌍문1동,11578.0
도봉도서관,202010,쌍문1동,19047.0
도봉도서관,202011,쌍문1동,21064.0
